Record Length,1.024000e+03,,          0.00000, -54.94850,
Sample Interval,1.233033e+02,,        123.30335, -46.54850,
Trigger Point,-0.000000000000e+00,,        246.60669, -54.94850,
,,,        369.91004, -54.94850,
,,,        493.21338, -52.54850,
,,,        616.51673, -54.94850,
Source,FFT,,        739.82008, -54.94850,
Vertical Units,dB,,        863.12342, -54.94850,
Vertical Scale,1.000000e+01,,        986.42677, -54.94850,
Vertical Offset,0.000000e+00,,       1109.73011, -54.94850,
Horizontal Units,Hz,,       1233.03346, -54.94850,
Horizontal Scale,1.262626e+04,,       1356.33681, -54.94850,
Pt Fmt,Y,,       1479.64015, -52.54850,
Yzero,-1.494850e+01,,       1602.94350, -48.54850,
Probe Atten,1.000000e+00,,       1726.24684, -52.54850,
Model Number,TBS1072B-EDU,,       1849.55019, -54.94850,
Serial Number,C014103,,       1972.85354, -54.94850,
Firmware Version,FV:v4.06,,       2096.15688, -54.94850,
,,,2219.46023, -54.94850,
,,,2342.76358, -54.94850,
,,,2466.06693, -52.54850,
,,,2589.37028, -54.94850,
,,,2712.67363, -52.54850,
,,,2835.97698, -54.94850,
,,,2959.28033, -54.94850,
,,,3082.58368, -54.94850,
,,,3205.88703, -54.94850,
,,,3329.19038, -54.94850,
,,,3452.49373, -54.94850,
,,,3575.79708, -54.94850,
,,,3699.10043, -54.94850,
,,,3822.40378, -54.94850,
,,,3945.70713, -54.94850,
,,,4069.01048, -54.94850,
,,,4192.31383, -54.94850,
,,,4315.61718, -54.94850,
,,,4438.92053, -52.54850,
,,,4562.22388, -54.94850,
,,,4685.52723, -54.94850,
,,,4808.83058, -54.94850,
,,,4932.13393, -54.94850,
,,,5055.43728, -54.94850,
,,,5178.74063, -52.54850,
,,,5302.04398, -52.54850,
,,,5425.34733, -54.94850,
,,,5548.65068, -54.94850,
,,,5671.95403, -54.94850,
,,,5795.25738, -54.94850,
,,,5918.56073, -54.94850,
,,,6041.86408, -52.54850,
,,,6165.16743, -54.94850,
,,,6288.47078, -54.94850,
,,,6411.77413, -52.54850,
,,,6535.07748, -52.54850,
,,,6658.38083, -52.54850,
,,,6781.68418, -54.94850,
,,,6904.98753, -54.94850,
,,,7028.29088, -54.94850,
,,,7151.59423, -54.94850,
,,,7274.89758, -54.94850,
,,,7398.20093, -54.94850,
,,,7521.50428, -54.94850,
,,,7644.80763, -54.94850,
,,,7768.11098, -54.94850,
,,,7891.41433, -54.94850,
,,,8014.71768, -54.94850,
,,,8138.02103, -54.94850,
,,,8261.32438, -54.94850,
,,,8384.62773, -54.94850,
,,,8507.93108, -48.54850,
,,,8631.23443, -48.54850,
,,,8754.53778, -52.54850,
,,,8877.84113, -52.54850,
,,,9001.14448, -54.94850,
,,,9124.44783, -54.94850,
,,,9247.75118, -54.94850,
,,,9371.05453, -54.94850,
,,,9494.35788, -41.34850,
,,,9617.66123, -32.54850,
,,,9740.96458,  -3.34850,
,,,9864.26793,   4.25150,
,,,9987.57128,   5.05150,
,,,10110.87463,   4.65150,
,,,10234.17798,  -0.94850,
,,,10357.48133, -29.74850,
,,,10480.78468, -40.94850,
,,,10604.08803, -49.34850,
,,,10727.39138, -48.54850,
,,,10850.69473, -54.94850,
,,,10973.99808, -48.54850,
,,,11097.30143, -54.94850,
,,,11220.60478, -54.94850,
,,,11343.90813, -54.94850,
,,,11467.21148, -49.34850,
,,,11590.51483, -49.34850,
,,,11713.81818, -49.34850,
,,,11837.12153, -52.54850,
,,,11960.42488, -54.94850,
,,,12083.72823, -49.34850,
,,,12207.03158, -48.54850,
,,,12330.33493, -44.14850,
,,,12453.63828, -44.14850,
,,,12576.94163, -44.14850,
,,,12700.24498, -52.54850,
,,,12823.54833, -54.94850,
,,,12946.85168, -54.94850,
,,,13070.15503, -54.94850,
,,,13193.45838, -54.94850,
,,,13316.76173, -54.94850,
,,,13440.06508, -54.94850,
,,,13563.36843, -52.54850,
,,,13686.67178, -54.94850,
,,,13809.97513, -52.54850,
,,,13933.27848, -54.94850,
,,,14056.58183, -52.54850,
,,,14179.88518, -52.54850,
