Record Length,2.500000e+03,,   0.000031875000,   2.16000,
Sample Interval,1.000000e-10,,   0.000031875100,   2.24000,
Trigger Point,-3.187500000000e+05,,   0.000031875200,   2.24000,
,,,   0.000031875300,   2.24000,
,,,   0.000031875400,   2.32000,
,,,   0.000031875500,   2.32000,
Source,CH1,,   0.000031875600,   2.32000,
Vertical Units,V,,   0.000031875700,   2.40000,
Vertical Scale,2.000000e+00,,   0.000031875800,   2.40000,
Vertical Offset,-5.040000e+00,,   0.000031875900,   2.40000,
Horizontal Units,s,,   0.000031876000,   2.48000,
Horizontal Scale,2.500000e-08,,   0.000031876100,   2.48000,
Pt Fmt,Y,,   0.000031876200,   2.56000,
Yzero,0.000000e+00,,   0.000031876300,   2.56000,
Probe Atten,1.000000e+01,,   0.000031876400,   2.56000,
Model Number,TBS1072B-EDU,,   0.000031876500,   2.56000,
Serial Number,C014102,,   0.000031876600,   2.64000,
Firmware Version,FV:v4.06,,   0.000031876700,   2.64000,
,,,0.000031876800,   2.72000,
,,,0.000031876900,   2.72000,
,,,0.000031877000,   2.72000,
,,,0.000031877100,   2.80000,
,,,0.000031877200,   2.80000,
,,,0.000031877300,   2.88000,
,,,0.000031877400,   2.88000,
,,,0.000031877500,   2.88000,
,,,0.000031877600,   2.96000,
,,,0.000031877700,   2.96000,
,,,0.000031877800,   3.04000,
,,,0.000031877900,   3.04000,
,,,0.000031878000,   3.04000,
,,,0.000031878100,   3.12000,
,,,0.000031878200,   3.12000,
,,,0.000031878300,   3.20000,
,,,0.000031878400,   3.20000,
,,,0.000031878500,   3.20000,
,,,0.000031878600,   3.28000,
,,,0.000031878700,   3.28000,
,,,0.000031878800,   3.36000,
,,,0.000031878900,   3.36000,
,,,0.000031879000,   3.44000,
,,,0.000031879100,   3.44000,
,,,0.000031879200,   3.44000,
,,,0.000031879300,   3.52000,
,,,0.000031879400,   3.52000,
,,,0.000031879500,   3.60000,
,,,0.000031879600,   3.60000,
,,,0.000031879700,   3.68000,
,,,0.000031879800,   3.68000,
